   2141.56	   5.96218	   2141.56	   5.83081
   2113.62	   6.02329	   2113.62	   5.97311
   2143.12	   6.95936	   2143.12	   6.87066
   2089.07	   5.95292	   2089.07	   5.78969
   2138.53	   6.41316	   2138.53	   6.10952
   2090.32	   6.63933	   2090.32	   6.11066
   2116.95	   6.28094	   2116.95	   6.28439
   2098.37	   6.68803	   2098.37	   6.08498
   2097.36	   6.16754	   2097.36	   5.84763
   2120.09	   6.17271	   2120.09	   6.12409
   2129.05	   6.43116	   2129.04	   6.10162
   2113.99	   6.43326	   2113.99	   6.20589
   2090.52	   6.43391	   2090.52	   5.83195
   2099.44	   6.29627	   2099.44	   5.79212
   2066.03	   6.61801	   2066.03	   6.11323
   2074.15	   5.90536	   2074.15	   5.74037
   2081.59	   5.89652	   2081.59	   5.81504
   2088.14	   6.75637	   2088.14	   6.28893
   2108.23	   5.34506	   2108.23	   5.16323
    2119.8	    6.1046	    2119.8	    6.0288
   2094.21	    6.1092	   2094.21	   5.70199
    2097.4	   6.96713	    2097.4	   6.53968
   2068.85	   6.12712	   2068.85	   5.69231
   2063.25	   6.32095	   2063.25	   5.95415
   2106.42	   6.11012	   2106.42	   6.05877
   2087.32	   6.03691	   2087.32	   5.84854
   2106.21	   5.99143	   2106.21	   5.77431
    2084.3	   6.01777	    2084.3	   5.85622
   2112.46	   5.39047	   2112.46	   5.39235
   2127.56	   6.27393	   2127.56	   5.77076
   2082.68	   5.85549	   2082.68	   5.63247
   2105.48	   6.26175	   2105.48	   5.94712
   2081.97	   5.78154	   2081.97	   5.83782
   2078.54	   5.95856	   2078.54	   5.79521
    2102.9	   6.37796	    2102.9	   6.01607
   2094.77	   5.98357	   2094.77	   5.42085
   2130.06	   7.20392	   2130.05	   6.95775
    2073.5	   6.63126	    2073.5	   6.23184
    2111.7	   6.43425	    2111.7	   6.48558
   2083.96	   5.95112	   2083.96	    5.7877
   2107.98	   6.17985	   2107.98	   5.63713
   2091.09	    7.9304	   2091.09	    7.8906
    2100.7	   5.99787	    2100.7	   5.10109
   2085.37	    6.4271	   2085.37	   6.30169
   2094.15	   6.65736	   2094.15	   6.38727
   2103.23	   6.36351	   2103.23	   5.55548
   2108.65	   5.92261	   2108.65	   5.89701
   2111.68	   5.88502	   2111.68	   5.74851
   2089.97	     6.045	   2089.97	   5.88435
   2090.21	   5.91529	   2090.21	   5.58073
   2081.74	   5.88112	   2081.74	    5.6306
   2099.24	   5.80652	   2099.24	   5.34659
   2045.53	   5.94768	   2045.53	   5.34987
   2082.32	   6.06142	   2082.32	    6.1675
   2092.45	    6.4224	   2092.45	    5.9288
   2050.34	   6.48956	   2050.34	   6.18507
   2044.35	   5.93744	   2044.35	    5.8281
   2080.11	   6.08052	   2080.11	   5.92057
    2106.6	   5.41765	    2106.6	   5.17653
   2080.29	   5.52003	   2080.29	    5.5789
   2075.02	   5.60642	   2075.01	    5.4619
   2087.57	   6.09955	   2087.57	   5.69147
   2032.22	   6.24729	   2032.22	    5.8759
   2114.22	   5.91152	   2114.22	   5.46088
   2046.51	   5.94985	   2046.51	   6.13612
   2041.51	   6.18992	   2041.51	   5.70318
    2056.5	   5.70539	    2056.5	   5.44583
   2056.15	    5.8849	   2056.15	   5.37058
   2044.21	   6.03489	   2044.21	   5.76227
   2066.46	   5.80348	   2066.46	   5.37234
   2061.22	   5.87956	   2061.22	   5.27403
   2099.09	   5.79445	   2099.09	   5.39344
   2015.86	   5.72575	   2015.86	   5.40801
    2082.1	   5.65249	    2082.1	   5.62493
   2064.07	   5.59933	   2064.07	   5.42428
   2085.02	   5.86059	   2085.01	   5.58051
   2040.65	   5.87092	   2040.65	   6.05962
   2068.28	   6.00178	   2068.28	   5.38073
   2039.51	   5.88659	   2039.51	   5.34242
   2040.11	   6.32677	   2040.11	   5.90612
   2091.72	   5.97492	   2091.72	   5.78465
   2078.22	   5.58835	   2078.22	   5.38404
   2054.81	    5.7789	   2054.81	    5.4936
   2105.68	   5.96784	   2105.68	   5.99624
   2095.11	    5.9759	   2095.11	   5.20027
   2095.86	   6.10629	   2095.86	   5.72706
   2075.62	   6.14553	   2075.62	   6.06724
   2080.06	   5.49796	   2080.06	   5.41043
   2109.29	   5.47203	   2109.29	   5.44433
   2100.39	   5.66139	   2100.39	   5.06316
    2035.2	   5.73421	    2035.2	   5.20502
   2063.09	   6.47591	   2063.09	   5.84969
   2100.66	    5.6535	   2100.66	   5.14891
   2072.44	   5.10885	   2072.44	   5.07803
   2093.03	   5.74101	   2093.02	     5.089
    2112.1	   5.69845	    2112.1	   5.32086
   2097.17	   5.85998	   2097.17	   5.40454
   2106.43	   5.77242	   2106.43	   5.27937
   2096.05	   6.05482	   2096.05	   5.61517
   2100.01	   6.15054	      2100	   5.45942
   2066.81	   5.83773	   2066.81	   5.34955
   2134.29	   5.49605	   2134.29	   5.20045
   2058.28	   5.14525	   2058.28	   4.51254
   2119.37	   5.19832	   2119.37	   4.75025
   2072.22	   3.48887	         0	         0
   2384.73	   8.29311	   2384.73	   7.49915
   2169.27	   7.11088	   2169.27	   6.80216
   2079.21	   6.54176	   2079.21	   6.05431
   1942.71	   6.45514	   1942.71	   6.02501
   1970.48	   7.20505	   1970.48	   6.72548
   2021.77	   6.83687	   2021.77	   6.19724
   2047.51	   6.57074	   2047.51	   6.42226
   1981.99	   5.65507	   1981.99	   5.30874
   1994.41	   6.57046	   1994.41	   6.17056
   1961.59	   6.56862	   1961.59	   5.90478
   1951.42	   6.82752	   1951.42	   6.42173
   2006.96	   6.66603	   2006.97	   6.08914
   1970.55	   6.70378	   1970.55	   6.23724
   2030.05	   6.22832	   2030.05	   5.57586
   2002.33	   6.04621	   2002.33	   5.66543
    1999.1	   6.82848	    1999.1	   6.41925
   1987.08	   5.93419	   1987.08	   5.74637
   2006.29	   6.60428	   2006.29	    6.1536
   2025.49	   6.20777	   2025.49	   5.49507
   2016.25	   6.10274	   2016.25	   5.89071
   2066.93	   6.70559	   2066.93	   6.23189
   2027.63	   6.25283	   2027.63	   5.74513
   2039.26	   6.08893	   2039.26	   5.32915
   2018.09	   6.59921	   2018.09	   6.25102
    2031.5	    6.8808	    2031.5	   6.27063
   2069.36	   5.97774	   2069.36	   5.32131
   2074.56	    5.9992	   2074.56	   5.86151
   2050.08	   5.62957	   2050.08	   5.39604
   2054.32	   6.48439	   2054.32	   6.15309
   2060.34	   6.07551	   2060.34	   5.57774
   1977.95	   6.22186	   1977.96	    5.7155
   2080.12	   6.15925	   2080.12	   5.63876
   2063.52	   6.24528	   2063.52	   5.56315
   2053.66	   5.95999	   2053.66	   5.51093
   2059.62	   6.31332	   2059.62	   5.52452
   2098.11	   6.83237	   2098.11	   6.31508
   2084.04	   6.52469	   2084.04	   6.08854
   2055.27	   6.60377	   2055.27	    6.1754
   2070.56	   13.2765	         0	         0
   2097.66	   14.6622	         0	         0
   2094.65	   9.10585	   2094.65	   8.79802
   2034.73	   6.24715	   2034.73	   5.62516
   2057.75	   6.72184	   2057.75	   6.42764
   2019.64	   6.67955	   2019.64	   6.07656
   2053.98	   6.18148	   2053.98	   5.74972
   2084.01	   6.36573	   2084.01	   5.91788
   2064.92	   6.73091	   2064.92	      5.97
   2050.12	   6.29163	   2050.12	    6.1362
   2019.39	   6.71548	   2019.39	    6.1684
   2044.73	   6.89508	   2044.73	   6.38682
   2057.38	   6.64535	   2057.38	   6.06258
    2051.2	   6.64118	    2051.2	    6.1376
    2052.9	   6.29868	    2052.9	   5.76511
   2064.19	   6.89649	   2064.19	   6.58524
   2024.65	   6.37693	   2024.65	   5.74183
   2042.62	   7.22041	   2042.62	   6.80812
   2078.55	   7.46863	   2078.55	   7.24814
   2083.42	   6.74799	   2083.42	   6.45312
   2078.98	   6.55894	   2078.98	   6.07289
   2078.26	   6.40467	   2078.26	   6.06715
   2069.09	   6.46419	   2069.09	   5.94422
   2060.36	   6.10377	   2060.36	   5.57977
   2040.83	   6.42449	   2040.83	    5.5668
    1996.3	   6.70652	    1996.3	   6.18647
   2057.63	   5.83202	   2057.63	   5.25083
   2009.77	   6.57136	   2009.77	   5.98513
   2039.93	   6.27631	   2039.93	   5.93454
   2034.06	   6.32431	   2034.06	   5.76683
    2054.2	   5.80087	    2054.2	    5.3384
   2047.89	   6.21134	   2047.89	   5.72642
   2002.43	   6.24286	   2002.43	   5.73635
   2049.13	   6.36726	   2049.13	   5.84027
   2003.94	   6.11095	   2003.95	   5.53457
   2023.97	    6.6438	   2023.98	   6.24636
    2061.6	   6.99312	    2061.6	   6.49131
   2064.39	   6.16124	   2064.39	   5.75511
   2024.95	   6.92113	   2024.95	   6.49113
   2031.35	   6.98422	   2031.35	   6.17915
   2089.28	   6.27502	   2089.28	   5.79207
   2079.27	   6.95314	   2079.27	   6.49663
   2108.93	   6.25832	   2108.94	   5.77237
   2051.49	   6.16511	   2051.49	   6.03302
   2046.42	   6.34573	   2046.42	   6.11353
   2129.83	    6.9465	   2129.83	   6.38591
   2082.59	    6.8094	   2082.59	   6.71185
   2077.18	    5.9014	   2077.18	   5.73319
   2109.05	    6.3367	   2109.05	   6.01971
   2107.96	   6.19602	   2107.97	   5.70485
   2128.59	   6.62385	   2128.59	   5.89868
   2155.05	   6.11633	   2155.05	   5.58553
   2133.64	   6.17283	   2133.64	    5.7897
    2123.3	    6.9191	    2123.3	   6.28022
   2122.81	   5.68173	   2122.81	   5.20248
   2112.19	   6.41337	   2112.19	    6.0737
   2085.18	   6.58186	   2085.18	   6.35542
   2081.87	   5.47291	   2081.87	   5.29067
   2098.32	   6.36102	   2098.32	   5.77406
   2098.58	   6.60955	   2098.58	   6.33252
    2151.7	   5.93368	    2151.7	   5.78816
   2128.35	    6.6891	   2128.35	   5.89055
   2149.51	   6.22999	   2149.51	   5.87675
   2150.91	   6.25239	   2150.91	    5.7625
   2116.84	    6.1912	   2116.84	   6.02797
   2074.39	   6.32035	   2074.39	   6.21575
   2097.98	   6.31021	   2097.98	   5.80181
   2126.36	   6.38227	   2126.36	   5.87784
    2067.5	   6.76629	    2067.5	   6.24584
   2124.38	   6.08936	   2124.38	   5.72952
   2105.74	   6.31756	   2105.74	   5.94598
   2133.95	   6.66785	   2133.96	   6.39074
   2149.46	   6.47585	   2149.46	   5.84144
   2130.45	   6.39853	   2130.45	   5.78503
   2097.22	    6.1306	   2097.22	   5.91312
   2076.95	   6.36751	   2076.95	    5.8383
   2102.91	   6.23951	   2102.91	   5.69628
   2099.35	   6.64198	   2099.35	   6.08212
   2136.55	   6.04306	   2136.55	   5.35878
   2148.77	   6.21975	   2148.77	   5.78313
    2146.3	   6.12373	    2146.3	   5.73628
   2109.43	   5.74143	   2109.43	   5.26881
   2111.03	   6.05622	   2111.03	   5.77947
   2118.96	   6.09171	   2118.96	    5.3554
   2116.37	   6.10018	   2116.37	   5.74168
    2110.2	   6.18474	    2110.2	    6.0485
   2138.29	   6.47829	   2138.29	   5.89981
   2136.28	   6.33418	   2136.28	   5.85232
   2154.84	   6.52408	   2154.84	   5.92166
   2175.08	   6.11765	   2175.08	   5.89348
    2114.3	   6.53037	    2114.3	   6.60856
   2070.12	   6.11339	   2070.11	   6.21939
   2066.23	   6.44335	   2066.23	    6.1641
   2124.38	   6.34794	   2124.38	    6.1478
   2038.78	   6.12404	   2038.78	   6.30448
   2068.65	   5.92939	   2068.65	   5.98501
   2076.55	   6.71127	   2076.55	   6.64103
   2015.53	   6.37384	   2015.53	   6.13926
   2052.44	   6.15098	   2052.44	   5.91137
   2020.49	   6.95128	   2020.49	   6.78551
   2009.21	   6.50263	   2009.21	   6.59711
   2018.14	   6.58308	   2018.14	    6.7973
   2054.37	   6.61247	   2054.37	    6.4902
   2055.06	   6.47158	   2055.05	   6.61949
   2063.28	   6.41341	   2063.28	    6.3642
   2058.98	   6.68942	   2058.98	   6.54439
   2052.98	   6.10499	   2052.98	   6.15783
   2001.46	   6.15645	   2001.46	   6.28104
   1962.14	     5.909	   1962.14	   5.73635
   2045.51	   5.88488	   2045.51	   5.82978
   2011.27	   6.16885	   2011.27	   6.21705
   2037.06	   6.55337	   2037.05	   6.22539
   1983.15	    6.2319	   1983.15	    6.0684
   2000.78	   6.05739	   2000.78	   5.99912
   2032.15	   6.90924	   2032.15	   6.86144
   2026.43	   6.46432	   2026.43	   6.48758
   2033.58	   6.12655	   2033.58	   5.93883
   2019.19	   5.95971	   2019.19	    6.2473
   2051.73	   6.12511	   2051.73	    6.1254
   2071.02	    6.1411	   2071.02	   6.09029
   1983.75	   6.07633	   1983.75	   6.04313
    2022.6	   6.62902	    2022.6	   6.69961
   2021.78	   6.26336	   2021.78	   6.26139
   2023.55	   6.84916	   2023.55	   6.72904
   2045.43	   6.52583	   2045.43	   6.64771
   2041.71	   6.13217	   2041.71	    6.1054
   2014.83	    5.7201	   2014.83	   5.74452
   2017.47	   6.08959	   2017.47	   6.13983
   2001.54	   6.22907	   2001.54	   5.87895
   1984.75	    5.8182	   1984.75	   5.83897
   2043.08	   7.23124	   2043.07	   7.36314
   1985.87	   5.92281	   1985.87	   5.99721
   1992.61	   5.88262	   1992.61	     5.904
   2018.45	   6.39853	   2018.45	   6.34588
   2012.19	    5.6108	   2012.19	     5.941
   2027.01	   5.94995	   2027.01	   5.81155
   1985.83	   5.90979	   1985.83	   5.84844
   2036.24	   6.63056	   2036.24	   6.45771
   1979.12	   5.78254	   1979.12	    5.6909
   2012.87	   6.01834	   2012.87	   6.12068
   1930.05	   6.05316	   1930.05	    6.0173
    1981.3	   6.16967	    1981.3	   6.13673
   1933.42	   6.44746	   1933.42	   6.36372
   1941.83	   6.15157	   1941.83	   6.09086
   1988.91	   5.40684	   1988.91	   5.37011
   1998.26	   6.09737	   1998.26	   6.09225
    1974.5	   6.03455	    1974.5	   6.00016
   1950.19	   6.12957	   1950.19	   6.01606
   1960.68	   6.38639	   1960.68	   6.43016
   1977.57	   6.37981	   1977.57	   6.37287
   1942.55	    6.0414	   1942.55	    5.8984
   1953.76	   6.11795	   1953.76	   6.13694
   1968.91	   6.48902	   1968.91	   6.25607
   1924.35	   6.08816	   1924.35	    6.1835
   1894.41	   6.69472	   1894.41	   6.75926
   1887.69	   6.65469	   1887.69	   6.45068
   1894.17	   6.48081	   1894.17	   6.49815
   1922.76	    6.5708	   1922.76	   6.36274
   1931.48	   5.79449	   1931.48	   5.72915
   1901.02	   6.44846	   1901.01	   6.26043
   1891.61	   6.47897	   1891.61	   6.21793
   1885.98	   6.54937	   1885.98	   6.41751
   1914.75	   7.15669	   1914.75	   7.03454
